126	689	16
166	3477	13
8	8772	4
13	7257	2
4673	9039	8
14	9019	19
348	1470	15
1552	5848	5
451	7684	1
17024	916	5
326	1360	3
173	2978	7
664	4496	7
12	1963	11
166	5146	14
101	6635	26
3596	4462	7
1106	2893	20
1163	4653	28
119	4136	11
18754	1586	7
107	5186	2
130	8296	14
19995	7957	16
751	1240	2
12	8961	2
8135	73	11
105	2853	12
1137	146	3
512	9138	5
4242	8612	21
2	5918	11
769	9613	6
443	635	10
12	6449	4
128	7924	5
118	192	4
229	3900	17
103	7518	20
600	8326	14
274	1418	7
4542	5916	29
4081	3657	7
14772	6199	3
205	1113	8
6485	394	14
117	2562	2
3143	1794	4
20957	8543	31
3678	1954	4
107	2713	6
114	2456	17
1892	513	2
12	91	15
203	6414	21
1374	6853	11
7790	1703	22
8	7066	2
102	3455	7
58	6628	2
1433	9916	15
277	4505	11
14	8875	13
106	2870	14
372	126	6
219	8580	1
316	9536	2
1017	8007	14
414	5015	26
198	7776	18
1667	4666	2
5276	7519	2
945	8090	14
3838	4041	7
10038	4086	9
833	2646	1
1805	1553	1
112	563	5
12	4256	2
14	7445	17
123	7440	7
734	7207	32
111	2770	3
459	5202	10
802	6543	5
105	5113	12
569	5659	3
2151	7893	17
1833	2740	5
5356	3588	0
14	6239	23
7044	9500	0
257	9402	6
514	9353	20
496	9797	0
4511	4010	17
620	7108	1
994	5903	7
282	6414	1
1029	4776	13
12	7629	9
105	5055	6
104	8625	14
4361	2711	8
355	5467	15
101	3685	4
2303	6239	15
106	3265	11
950	2935	3
12530	1657	0
137	2007	2
157	6174	24
1239	9597	5
860	9645	19
22250	4036	3
2465	8131	30
598	22	16
403	9035	0
105	79	3
4122	2873	6
374	8489	11
1225	5362	4
19117	5817	12
101	8212	8
101	499	6
255	8181	23
213	1036	0
25313	515	17
110	9793	5
221	801	4
1244	8657	7
620	3635	0
394	8284	3
249	5918	14
998	6996	6
560	2462	7
12	9462	7
1759	5407	10
20174	192	18
4616	7789	8
3812	4021	1
134	9763	1
9345	2524	15
2464	4003	6
9541	8907	2
12	7291	2
432	46	2
12	5149	4
10343	9017	9
9312	1000	17
246	6179	10
20342	9918	1
114	8800	6
121	923	3
2812	8761	2
131	4187	21
103	6699	7
107	5189	3
791	3938	8
1120	5622	1
102	5605	13
4233	9006	0
101	4360	11
61	5297	13
653	7862	2
22801	488	9
913	8667	3
20015	5926	18
14	4017	22
121	8025	7
21451	4556	5
117	3409	4
130	6151	2
113	1163	7
14	9906	8
108	4528	3
199	5492	0
196	9342	9
125	7233	2
23567	8038	26
7104	4658	20
189	6562	0
7505	291	12
1248	6926	7
6057	8551	7
8	9714	10
145	7209	7
21646	8748	3
1598	6710	7
230	1503	3
1078	1149	2
12	5305	7
107	7092	31
143	3997	14
101	9911	15
3745	3483	12
464	8448	2
103	6259	12
103	411	17
110	4105	1
1361	8193	1
103	7677	22
12	185	6
284	974	6
532	9250	0
14	5159	21
183	5070	7
14	1449	14
21150	1439	4
101	343	5
3523	5006	23
274	2888	7
22026	2129	18
203	69	10
208	5888	1
143	7578	11
101	5463	4
129	6900	3
1382	9948	5
1340	5370	5
12	2965	3
170	9304	1
1586	3704	11
145	9681	20
444	2545	10
6323	356	26
792	5316	20
12	3108	12
14	8373	12
117	8085	28
9076	7893	15
108	6134	12
131	6993	5
3704	9754	15
14	9720	11
12	8424	3
150	8508	29
4698	1887	15
114	1381	4
1055	5589	30
135	9117	4
15203	4083	4
1555	3665	10
4940	4415	2
19964	2738	8
16029	6900	15
2665	3194	3
384	5782	0
113	652	3
2049	8222	19
3331	1534	6
101	479	2
102	6484	3
3488	2439	1
1927	4869	10
124	6806	9
3895	6241	6
230	5905	10
5944	6429	7
1258	8327	2
160	8605	14
2677	4134	6
5760	5212	21
101	9589	11
576	6210	6
112	9150	5
12	6316	10
5	1412	18
9	5247	28
133	4283	10
2855	9752	8
103	8577	14
176	1096	1
106	2464	8
1796	4711	5
14	7486	20
14	5464	18
2696	9502	1
104	122	4
8421	656	1
203	1853	9
103	1386	12
1058	7652	6
1197	9534	21
103	1323	7
9	1330	26
17950	8500	8
15195	1775	13
108	3548	21
163	9414	12
14807	4740	0
1695	249	12
169	1002	18
105	404	7
619	2891	0
6352	4433	20
1477	4297	8
21775	3591	10
5021	9263	8
2684	6634	0
14	5650	17
147	5247	32
22245	4384	14
58	1698	8
1613	6939	24
17765	7372	1
2946	724	21
251	5514	14
137	6359	2
165	1381	14
110	4099	16
867	4338	21
101	9074	15
4648	591	5
107	2803	8
406	6826	7
139	1678	1
101	2008	6
14	8520	29
2741	2215	13
3645	370	1
268	9442	0
1385	2262	3
2330	261	12
14297	4392	20
105	8810	9
721	6136	6
125	9756	11
193	932	2
1387	5640	0
513	3600	6
115	3448	7
15744	6074	0
189	7806	0
9568	7133	2
121	2504	1
101	5681	3
12	6460	20
148	1655	2
146	5766	14
1022	261	9
25426	8864	37
19413	8918	11
14295	9908	2
409	5945	1
58	8044	0
1230	6529	18
1668	6593	9
127	5070	16
125	8976	7
9804	9237	5
129	6416	18
17130	7417	16
388	7000	22
14	3997	18
3842	6576	6
111	3162	1
136	1017	6
115	5677	25
101	205	10
384	4285	0
6713	8704	13
930	7674	19
222	250	3
12	1893	6
681	8403	12
187	604	11
836	6039	8
102	1121	7
109	9886	3
109	7825	16
942	8839	12
12	2575	12
414	8838	9
131	4112	15
7405	9802	0
57	8520	0
4830	1223	3
231	5396	14
240	7852	6
107	3756	7
6880	1095	31
577	7242	8
189	8073	0
374	9053	4
1258	3603	6
10	9225	13
1665	9643	4
849	9492	16
148	9831	12
15808	5293	8
460	9939	4
16405	7732	0
14	9837	32
7924	9167	0
10217	6811	14
9727	4756	22
2107	2970	10
141	2252	17
9537	1050	2
1452	4854	15
187	9660	1
906	507	2
113	5279	19
14	1548	20
133	3780	13
101	2333	7
479	2459	5
187	8910	19
2110	414	22
138	3548	8
450	5959	14
410	8439	17
687	4046	5
213	7796	0
168	7643	8
158	4365	8
10653	3060	0
5382	1536	2
101	9092	21
4109	6074	14
3345	7940	8
9160	8832	14
1329	2511	14
363	6372	3
14586	124	1
735	2670	15
12	2653	21
103	2878	9
1234	8255	11
689	6710	13
159	8955	9
1129	3490	8
12943	8537	4
134	7243	15
117	9260	7
115	4914	7
133	4997	5
273	3563	0
223	9437	10
2183	4768	1
1251	7776	3
107	7226	6
12699	2705	2
234	1880	0
14	7745	16
101	8505	22
121	6888	11
844	7577	10
9	6018	14
904	6991	9
104	5893	1
206	3545	5
978	3566	4
181	7493	4
5364	6095	3
808	1652	1
5269	2332	1
973	4507	14
101	7985	1
790	3796	3
463	777	12
113	2708	24
129	3316	1
434	1929	7
2435	6496	0
148	5854	22
2060	235	5
125	6033	12
4429	6366	11
179	7351	3
143	1231	22
105	8688	5
620	3424	0
20123	1040	9
220	7871	10
12	6092	18
361	5505	0
122	8407	4
199	3349	0
450	4826	6
14496	8776	0
109	4639	8
110	9753	13
101	5480	18
133	831	3
14	3640	11
189	6376	0
3212	9592	21
830	3291	27
117	7510	2
108	1211	9
175	3139	8
9118	7998	3
386	6099	9
616	8273	1
14	6071	8
126	3069	9
362	4489	14
1856	3476	3
12	6849	6
601	6000	9
108	2356	11
346	2979	22
14	951	9
739	743	15
26583	9970	2
7763	9188	0
3269	2926	12
140	5105	7
153	7555	7
154	6018	28
794	4501	23
119	7309	22
12019	2168	24
128	9672	9
102	2184	1
18612	6015	7
272	7508	32
16292	3421	0
19680	6598	12
1020	8548	12
204	2151	0
308	94	10
747	9610	11
652	3626	17
3252	1438	11
12	4187	8
522	6221	5
2732	7319	0
4886	5799	18
2553	839	15
107	6809	1
322	723	21
135	6984	9
14	9697	8
14	2479	17
7575	8330	11
3019	4288	9
3390	6799	22
187	4143	2
119	5534	6
11332	8429	6
18840	4093	24
104	4844	5
2775	4484	27
119	8248	2
8253	8806	8
166	7366	9
8	1713	4
275	9679	32
106	5724	3
398	6613	11
12	6966	6
14	2598	15
6176	5387	11
102	3122	6
428	8397	1
849	7780	7
489	9898	9
122	5219	8
301	1249	5
8	1776	15
767	9358	5
16207	259	2
313	326	0
2850	201	8
3120	8267	19
14	2266	7
1862	5170	28
101	516	5
3586	7683	0
208	83	0
6699	4653	8
154	9314	23
14	1330	27
1920	3236	1
21095	9874	3
101	4872	8
109	2203	3
379	6536	21
374	6138	26
14	9238	8
842	7025	7
132	9167	2
102	6117	14
128	4900	14
680	2367	11
5412	9178	12
103	9707	6
102	1244	7
1210	4379	1
137	4692	15
15199	9901	5
1002	1030	0
102	7541	17
495	7955	1
127	8548	27
554	5773	5
105	1153	8
108	4448	12
109	9070	4
221	2693	5
153	8508	2
101	2261	17
9592	3820	21
120	9700	1
3706	2293	14
169	1153	3
12	7309	24
523	5	6
520	1553	15
7961	18	5
12	3394	8
354	2586	4
3469	7964	0
344	988	12
662	468	19
4780	4515	3
23807	5692	15
19364	2470	9
112	1786	15
1944	84	12
102	5997	9
14	6431	6
134	5040	2
3426	8049	2
12	7246	5
8462	1461	7
124	3525	8
21	2526	7
151	8505	5
110	9080	14
481	2594	4
225	4510	22
19907	2320	15
18546	3521	9
762	3536	4
212	9342	8
3127	692	8
14	3799	18
12	1646	13
12	866	1
232	497	7
112	7256	17
22680	508	2
5445	8244	14
101	324	23
178	9521	29
22836	8415	26
1402	9282	7
221	2930	5
1773	8256	3
8335	1493	15
132	4634	13
2062	3924	4
1531	1079	6
1122	4413	13
111	516	21
101	891	2
14	4173	29
105	2721	1
105	711	7
630	4443	20
682	9845	12
12	8313	7
125	6676	31
102	2812	14
194	6300	3
14	359	5
1413	8564	11
361	8722	0
232	4773	1
159	2232	5
4639	8199	15
12	8413	4
255	7576	27
1021	652	23
221	8363	6
282	180	5
119	1973	7
17265	2137	5
14	5605	18
14	4692	29
14	99	41
901	2038	8
2349	2601	23
111	6645	8
164	6018	4
1279	9629	7
288	4097	10
236	1053	21
3195	4015	27
388	5408	23
13906	8020	1
841	9675	6
4786	3872	3
158	2981	7
16	3712	1
129	8141	8
352	2011	4
1592	4399	10
6071	13	10
5724	3846	14
14	6897	6
5316	6538	0
12	3695	21
103	6989	3
435	1816	3
19167	1209	7
126	884	22
101	6217	2
423	272	1
1695	9055	10
21086	6372	25
320	4223	5
338	4357	4
2023	3375	0
14	8567	11
111	1688	7
346	6475	10
170	3051	10
4457	2466	8
105	6036	5
1220	7594	1
2660	3161	1
217	2336	0
178	2705	4
1200	1356	2
133	6484	17
104	6297	18
2988	4008	3
1442	9853	26
166	9044	17
12	7339	13
25725	7191	7
181	4326	2
106	5744	7
111	3139	2
124	7888	5
746	3338	25
613	2290	1
274	748	6
831	681	11
103	8759	6
1850	7809	0
108	2222	4
215	7864	11
433	166	5
9088	331	12
23420	4536	17
5033	9901	3
238	931	19
101	8625	17
205	3604	8
108	635	3
383	1673	17
149	6747	11
479	672	1
6900	6829	3
2114	1931	5
101	5670	2
129	1507	2
114	7619	10
25275	2413	3
340	3624	11
3167	6884	29
117	764	3
103	4207	4
8	4268	22
12	3371	20
12	1357	18
171	1621	13
169	7424	2
10207	941	14
21025	8792	8
1539	2489	30
275	9749	2
9818	1701	8
416	4227	4
1005	9451	1
14	2564	9
24530	4229	21
270	6349	10
123	2025	3
360	6974	15
114	3635	15
171	2304	18
110	1679	6
122	4364	9
465	6890	11
134	1447	1
3260	4174	4
109	2564	6
1189	1371	12
2554	399	11
101	9265	9
8397	7350	20
266	7293	3
451	4049	0
112	7885	5
122	842	7
118	5551	2
645	3187	1
4456	9212	20
127	4845	12
1329	216	13
101	4764	5
118	4322	5
26477	1295	27
114	6521	13
21161	8723	5
129	5793	32
619	1433	0
117	1275	7
205	710	11
12	3811	1
160	7213	19
14	5229	42
114	2760	3
2088	3040	24
1172	8039	30
2	1283	31
14	7242	39
105	7415	9
14	791	25
14247	787	7
2121	4191	26
57	4873	1
12	4615	16
119	4358	7
650	3479	12
109	8818	14
12300	967	9
369	4631	1
101	2478	5
432	3700	5
561	4708	0
1868	5949	8
545	7246	25
166	5520	1
1013	9156	16
423	8415	24
21	3990	10
168	2739	12
12	1569	4
298	3158	7
152	6165	10
105	2192	22
2122	6906	2
2979	1739	3
301	156	12
12	4834	24
1834	3864	25
106	3590	6
487	7250	8
12	876	3
328	6787	15
2	4389	11
273	7539	0
14	3172	19
7397	2701	6
128	8959	3
288	3633	4
11939	2648	11
279	9287	7
14	6244	18
9540	7267	5
113	5651	4
1548	3385	7
269	3526	0
857	3441	10
12545	9728	19
150	3565	2
14	6311	15
111	9006	4
13015	6550	4
221	5089	12
26300	1804	33
14	7840	11
18196	1334	7
14	1864	22
14	3886	16
2158	101	16
12671	4684	15
122	2242	1
775	7614	0
113	4181	11
491	4402	12
12	5015	14
107	1394	11
24535	8940	12
740	2858	3
192	847	8
101	7322	25
23784	1878	5
147	6032	5
16289	1874	9
2153	893	21
872	2216	15
1411	1403	10
401	1384	6
10305	3953	22
103	7585	13
869	2997	13
733	7753	15
200	5962	1
992	123	7
2100	2025	2
499	122	2
1775	5799	1
125	4936	6
3487	6921	23
101	1999	7
1011	786	4
109	5178	10
8105	6702	0
102	4845	17
1394	6333	18
6596	1460	13
8576	9320	8
1418	173	23
3994	1553	2
1299	9489	5
663	6447	35
2419	5225	6
2233	5341	14
14	590	11
523	2033	17
7037	1822	4
6796	7113	8
2568	7616	17
14	9767	31
2	5462	0
12	4958	2
178	8654	2
2006	5006	27
14	2795	16
12	7797	3
12	5651	5
14	4867	13
221	4044	17
1263	2317	16
273	106	0
117	2122	9
910	5453	22
938	8965	4
9770	3700	2
575	2755	6
1842	9834	0
943	5190	4
104	6201	2
225	5221	37
24310	7641	7
6124	7092	16
15551	2123	0
22614	3774	7
151	5208	15
347	2026	0
102	8781	8
3382	6798	12
786	6951	6
58	7958	14
103	517	14
866	5747	5
103	5003	21
895	2177	0
114	4941	17
295	4696	26
14	8798	5
137	6914	7
103	9123	11
17725	6174	15
101	5377	14
1253	221	18
101	7527	8
3843	3737	9
128	3143	3
312	4527	11
258	9232	7
1354	6206	18
134	1148	5
2189	7634	0
22003	2596	23
107	8422	14
389	6671	6
2	6538	1
9	4399	11
2886	7019	10
257	5216	17
12	4181	10
11595	6192	2
213	2857	0
2038	6082	4
12	9650	5
4732	9040	19
14	2032	32
2	9975	0
23124	5956	12
5032	8109	8
118	7424	8
125	8059	30
1201	3593	8
101	2879	2
108	4811	20
107	3635	1
3003	9933	20
186	1006	19
3971	7511	6
9987	9128	5
6271	5514	12
177	7429	11
14	6283	11
748	9914	22
3538	9172	0
101	3005	20
14	9547	9
539	4982	6
580	9414	25
211	5229	19
112	6985	14
199	653	0
1847	8337	0
532	6310	0
139	653	21
238	2057	19
1691	9886	6
12488	1086	0
104	5041	4
101	8195	9
261	965	21
1316	4791	3
144	8014	20
123	4758	5
58	8699	17
22298	3069	3
145	950	1
1446	9359	15
1472	6212	10
210	4867	5
133	8855	4
163	9673	20
21749	4664	7
3122	3613	1
25223	4704	1
198	2009	4
114	8962	17
12	8039	11
3197	7325	23
3408	248	15
11990	9736	2
13701	6659	11
583	7255	9
6614	3922	24
171	8119	1
108	9045	1
101	5871	14
19185	7470	16
1737	9011	13
118	8566	1
102	6093	25
20857	343	2
2360	9537	10
23377	7053	5
203	6807	11
102	8040	2
286	5241	4
12	8685	10
14	3452	10
549	1607	3
2655	5141	14
6466	4060	2
20464	2708	19
110	1210	2
3543	5732	1
6682	558	28
3328	223	5
110	779	13
130	9525	9
104	6688	2
184	1500	3
195	7327	23
151	7018	14
2718	3974	14
2599	1272	5
7238	6378	4
211	4840	1
11103	6768	1
152	3471	4
188	9975	22
341	2447	17
508	6741	16
8	7984	5
19387	4295	10
2901	455	9
129	6251	6
1398	6280	10
12	3143	1
7864	4001	21
105	7133	19
539	2764	2
1779	6219	16
999	8968	7
727	6734	7
208	8249	0
161	2646	11
231	3121	12
111	4061	29
106	4129	9
15349	2588	1
278	1344	6
468	5262	14
2103	8273	33
1069	6296	11
1936	6850	14
109	7446	12
14	7637	30
12	8394	5
2276	4462	4
9744	6197	5
104	4961	11
8838	2713	11
102	9343	11
985	296	11
102	1497	14
140	1994	3
2	7410	1
1937	8237	17
12	6906	3
147	2748	2
984	373	4
633	6187	22
12	2999	5
1418	3827	3
105	9250	4
486	6655	0
234	3670	0
8	9817	18
1084	3955	14
101	9695	10
178	8269	14
6115	773	16
465	4962	14
12	912	8
746	584	7
5016	7534	23
306	3966	18
14	4424	20
5106	9988	30
101	5695	1
170	6107	7
9986	6375	4
345	3030	17
707	7914	3
12	3569	10
2	8824	0
10958	911	11
920	4769	1
116	7122	4
12	218	11
14	8674	28
19829	2419	7
101	9877	9
14	9811	19
5331	4233	0
12	4971	5
101	130	3
290	7542	0
154	5836	15
399	4040	25
12	3916	9
837	3159	1
199	1051	0
12	9933	1
101	6569	3
101	4559	5
786	6638	9
663	319	25
163	1352	30
58	2527	0
107	195	7
9991	2806	4
22550	4580	8
219	8371	14
2224	744	4
8652	4271	2
110	8921	4
57	8040	0
8	4654	3
1306	2525	5
118	9214	5
276	6604	0
101	3341	1
8868	1073	3
26191	2487	20
148	6150	7
9525	560	7
1998	4540	1
675	7157	31
2264	8045	14
965	1106	2
3598	1885	0
9523	3814	7
2175	2997	12
1922	6720	31
9472	5198	13
101	667	3
14	6538	17
142	1757	12
102	953	20
12	189	21
5611	9636	0
5136	1449	10
1375	9334	9
4742	4635	16
144	7347	6
256	7930	15
113	6076	12
23130	294	8
14243	2806	18
393	8150	19
205	5690	1
811	7621	3
354	6280	22
2049	3166	8
21652	7265	3
14	6659	15
2768	1675	14
106	3615	5
2041	9444	5
835	1820	11
22258	382	7
1751	5327	4
248	548	3
234	5476	0
1165	3098	12
12	7468	18
933	9270	2
224	1068	31
10051	3568	14
165	3259	1
306	6085	12
2	1858	23
18353	2628	3
12	1157	4
12	9570	10
202	1494	0
468	6401	12
302	2689	19
5941	8768	16
12	8302	6
12	7598	4
109	2482	14
12299	967	9
208	4214	0
547	8464	9
102	9003	12
356	4201	1
411	5409	10
702	4360	18
243	1677	9
204	1371	0
306	5616	8
101	9520	19
14	6048	9
231	8749	15
161	4399	17
379	1648	13
7282	5542	7
5586	9721	1
16719	7472	4
794	77	6
13297	883	22
204	7280	0
145	6688	1
6345	2446	25
1253	5753	19
104	5183	29
5929	7557	5
14	5405	10
10017	2116	7
4807	5026	9
8	8644	25
104	4529	7
62	8392	0
125	802	15
106	1100	7
168	7260	23
2967	8331	6
178	5947	6
121	9425	8
131	7007	7
1046	4876	7
6302	2973	5
257	2205	3
104	4403	17
231	3164	3
241	9053	0
132	3560	4
316	5296	10
4152	4803	0
1155	2449	1
146	1364	13
1441	2577	5
118	5777	13
102	9701	4
686	4070	18
517	7493	5
112	8243	8
14	4031	20
511	5857	9
8385	9641	6
121	6682	2
105	4126	15
2137	3526	8
155	3961	10
12	2605	10
20531	6001	12
198	4755	5
108	4542	1
1132	7941	13
1957	9403	12
1590	8268	0
13584	2256	13
128	7704	14
12	4602	2
640	7578	10
107	9204	5
101	9976	6
12	8528	10
25919	5152	6
131	4751	10
2792	8408	6
648	69	30
17452	7654	0
151	7270	1
9389	2410	16
323	7826	12
1523	7142	18
165	5321	19
127	1994	2
628	4128	19
102	1563	10
25211	3600	3
21875	7778	11
105	842	9
14316	7508	23
108	7885	11
259	1564	14
935	1871	2
114	8403	7
1037	6413	20
14	7338	25
114	1080	5
178	7759	8
1370	7478	2
25258	10	13
13309	4908	6
292	9590	5
1041	1109	0
132	9907	17
647	5766	1
191	8382	16
1881	7860	9
124	9278	14
16235	6418	0
2665	3367	2
14	7829	12
4492	5687	2
12	5676	19
124	7759	3
1211	7254	10
21609	3189	13
20335	1103	7
2482	4920	2
2320	6740	14
284	2558	9
12	8968	1
22793	4600	6
2950	1664	15
305	7777	13
5810	5996	2
1678	7947	2
9627	3617	12
105	8403	25
1809	51	21
4291	7677	9
14	2583	27
25165	9040	21
12	3847	19
265	9925	2
149	1883	8
14	8223	13
1392	9354	3
10118	6788	18
21	6430	15
679	5628	4
169	8484	18
2240	7141	16
109	5624	13
3252	5153	4
145	6201	1
342	2235	12
107	2919	5
5627	8312	0
268	7454	0
105	7127	2
521	1596	0
118	6165	7
137	6593	25
965	3922	3
23603	5971	3
316	5538	2
583	5355	17
161	5	9
738	4541	11
14	189	36
1228	3466	9
58	8674	18
740	2792	4
10328	3730	8
24446	8142	3
14	1544	7
941	4600	1
117	2304	9
12	8894	10
110	550	19
118	6824	4
101	2392	31
209	4411	17
16339	7185	0
11043	4674	23
21	9828	15
13478	4894	0
101	2525	8
4231	4290	15
566	1009	13
109	3689	15
1216	4083	8
122	2311	7
14	1551	6
109	8932	11
108	4330	3
2474	3487	17
20521	6464	13
283	4006	4
110	2030	3
408	3900	13
243	9724	1
11650	1095	13
320	6518	4
8	3369	2
1716	2361	12
7940	489	25
1917	9343	24
5386	790	0
14	8281	7
3679	9496	8
105	6994	21
1904	847	13
14	9557	11
9	2238	10
127	4857	31
145	4184	6
126	3257	14
21	9307	26
271	3916	2
654	9572	3
101	6764	6
1017	5587	2
107	8032	5
1667	6009	7
1206	4392	3
18571	9993	9
17047	44	7
1072	1691	8
101	2155	3
14	5876	11
114	8168	12
1608	2729	8
6825	8334	7
126	1878	22
530	8647	0
2612	6673	20
7392	6489	0
6236	140	5
12	7887	2
122	4571	7
1	5112	18
1755	7037	5
1818	1822	1
101	9446	7
134	2265	24
21	4854	22
18610	1741	8
158	4381	8
303	9718	4
22494	8359	8
841	4057	1
14	3489	21
309	1100	10
223	9777	2
395	981	19
115	1439	5
1147	4089	2
150	1102	2
3109	4217	0
12	2099	11
318	4378	3
891	3968	0
181	6095	10
141	1043	2
184	2045	20
642	2684	3
181	936	21
109	1505	9
6799	4607	5
101	2674	3
21651	358	1
8	4189	13
2046	3512	13
350	6771	0
977	104	5
1357	7487	17
102	3026	2
3443	7238	13
119	6745	15
103	7668	21
8	2422	13
116	7161	1
10786	8043	15
103	2548	20
8641	9402	5
61	7879	8
58	815	0
101	2190	11
187	5688	6
5409	2991	9
3357	2569	7
14	9848	22
15131	345	15
3456	4400	29
113	9508	1
14	5712	8
2375	1926	8
2150	4996	14
119	8362	20
14106	9528	0
232	223	11
1737	8695	18
113	398	8
163	1379	27
4979	932	17
327	6733	2
933	6456	13
1139	8414	5
4070	1245	7
2208	6413	9
272	1387	12
1903	6181	5
24094	2325	10
388	3592	6
12	6252	5
138	558	6
382	3340	7
3079	6296	1
102	5634	14
1329	234	11
1394	5172	11
264	6198	14
811	6842	1
7	7567	8
101	6856	5
240	9797	15
112	602	25
421	6277	2
204	8970	0
102	7717	3
14711	4277	2
320	8543	2
311	164	7
14	9713	8
122	2467	4
103	5722	6
627	5152	21
204	1372	1
101	2425	11
6768	973	1
4539	540	3
2409	311	7
1630	8917	1
257	5762	27
119	8671	2
6339	5264	8
101	1043	1
16196	628	14
9382	2379	8
2090	7593	6
19552	5901	24
14	8835	26
934	9441	12
12	6138	7
8962	6588	1
1	9658	7
104	6488	7
7953	3686	15
110	9307	23
108	5942	3
1430	3074	12
924	8344	24
12	3300	3
1337	2813	10
122	1008	6
7346	372	11
493	663	1
4740	8766	14
104	8661	2
101	8142	24
1430	7438	1
2302	1159	11
232	1683	21
6108	60	16
2184	6932	0
104	2069	1
5524	8620	12
5702	8168	4
22333	2456	11
5868	3519	8
12	1662	13
1518	3606	1
916	3088	20
206	2399	6
893	7955	5
6061	759	11
57	2712	0
12	7956	6
104	9064	1
1177	5533	0
218	4433	0
101	2354	17
101	9533	3
327	3259	26
2845	4742	11
140	3141	4
11540	2682	11
430	2046	6
2667	8005	0
8461	9310	13
125	728	31
109	6478	2
21	5418	22
2820	5180	7
116	9968	15
298	3842	6
4850	6476	9
269	6254	8
12	56	2
4716	4947	11
9520	1253	26
112	9997	1
9013	9679	26
5337	8573	11
101	2119	7
181	6196	7
421	3972	26
1847	7012	0
7513	794	3
549	7651	6
9789	5348	8
14	665	5
12	9838	3
116	231	5
15249	5580	15
1148	5863	5
1721	6104	9
1353	531	10
4745	307	13
7970	794	17
5625	2460	15
258	9585	2
127	2167	5
21	5972	8
171	1043	4
117	8476	15
995	4534	0
111	5596	1
14665	314	0
3943	865	15
151	4029	1
1771	349	12
139	6266	19
166	2235	7
13129	5727	8
26635	9884	11
355	4027	8
14	7706	10
1599	472	12
1512	7688	11
14	8985	21
2747	5085	10
133	9143	10
123	763	13
102	8386	13
12	9158	12
209	9568	4
475	8928	0
982	6017	5
146	5170	14
117	2168	15
26493	7104	13
129	6555	7
12	1489	6
12	9270	8
4660	5357	2
168	7426	4
196	5708	5
24368	9079	1
1868	8555	14
1045	2525	20
110	2374	13
3776	3409	16
12	6583	1
14	9384	26
5221	8337	8
14	8612	22
121	3212	5
185	7418	19
147	1112	23
2938	1677	1
176	6646	16
12	7418	6
811	6297	33
14	4492	8
253	4974	8
105	1737	3
57	5522	17
264	8170	14
3203	6727	2
2707	8945	4
11661	3620	23
271	2100	1
145	2823	9
25388	6433	9
102	9273	1
8498	115	8
7988	703	27
708	4119	4
1172	5221	40
20007	6189	28
3330	7120	10
119	4376	5
464	8111	4
2315	76	6
141	4086	11
14	840	16
1170	356	2
128	8132	11
11026	354	12
216	6115	19
112	9948	20
186	8863	24
120	3366	10
342	4383	10
12	9665	8
330	2929	15
2342	4464	2
10401	8593	25
12	6208	1
20088	1926	39
6933	163	15
58	5112	9
101	1536	16
14	3101	15
816	2492	17
2369	8203	2
169	8552	9
4151	4607	9
711	8156	9
4071	1621	3
103	1479	12
504	612	33
891	4761	0
259	9103	10
1700	8507	11
768	9816	3
1100	8476	1
114	982	3
102	3294	13
251	8045	15
25206	3541	8
9256	41	5
577	6079	1
1075	5988	11
143	191	15
676	9823	2
16228	1728	5
109	7110	6
417	1769	8
2765	4727	4
2101	3333	6
24781	248	22
240	8707	3
25786	2603	20
4860	1374	13
125	3908	15
378	7758	4
122	7701	13
459	7447	16
26637	4040	11
16047	8694	29
2452	9359	19
1010	6145	3
5334	9128	0
115	8557	4
2994	3618	0
455	5199	5
103	366	25
800	9439	23
6975	3629	24
4840	6063	14
3323	501	11
103	7872	11
136	662	1
152	3325	19
625	7052	6
12	6701	13
8426	2454	10
509	3198	7
14	8957	7
1704	8211	2
1391	2178	16
2500	8961	9
300	4958	15
1953	2682	15
104	9053	6
110	7120	12
104	5316	23
827	3917	3
4153	9084	1
22697	5371	13
3282	4304	8
1153	251	28
12	1270	9
233	880	17
102	5106	9
12	2334	21
8	2238	27
133	6369	8
107	2937	7
104	8672	5
1250	3123	10
185	1140	10
134	2954	24
12	5563	15
780	6454	14
107	4854	4
826	8577	15
199	9925	0
12	2490	22
126	5486	5
113	7095	3
7670	155	0
123	8226	12
12	5470	7
416	1888	21
155	1099	13
102	2685	10
14	958	10
294	6238	0
10565	6518	23
285	373	15
6825	3466	30
12	9992	7
572	8686	9
127	3164	6
147	2637	25
189	366	0
6461	3411	9
4266	1870	14
450	8548	33
487	3411	21
7496	6057	15
1166	2331	16
1315	1200	0
131	9276	4
14	4851	12
1092	8054	0
108	5649	12
3693	5444	10
144	193	18
169	4096	6
192	1072	10
2623	3004	3
16590	4790	17
2859	3914	2
2143	3302	8
552	1012	9
213	2034	0
120	2473	10
136	3090	11
383	3654	4
8110	2494	9
1295	9715	27
7257	5661	18
180	4643	9
24101	4493	9
176	5018	4
668	8013	1
657	1748	15
131	8326	3
14	4001	22
365	8385	1
12	3966	15
196	5316	1
1975	517	6
165	7787	10
14	9004	18
4887	3817	4
136	1672	5
758	5169	5
117	2125	8
6300	2013	1
6632	1516	4
222	1917	25
5594	9373	12
1035	2632	6
117	7028	1
302	908	1
103	5568	10
114	327	4
12	5283	22
781	4655	12
126	17	3
